word	frequency
adj(n+1).	1
(0..m-1)	1
entries?	1
Euler,	1
(u,u)	1
Hierholzer:	1
degree>0,	1
(!adj[v].empty()	1
used[adj[v].back().second])	1
(adj[v].empty()){	1
circuit.push_back(v);	1
eid]=adj[v].back();	1
(used[eid])	1
used[eid]=true;	1
circuit.size()-1	1
start=end).	1
(reverse).	1
backtracking).	1
degree>0;	1
(m=0)	1
road	1
NPC,	1
route?	1
"YES\n0\n1".	1
vacuous?	1
IDs:	1
requiredCount	1
joinEdgesCount.	1
(u,u),	1
adjacency[u].push_back({u,	1
degParity	1
c==1:	1
degParity[u]	1
(0..optCnt-1):	1
adjOpt[u]	1
idx),	1
adjOpt[v]	1
visited(n+1,false);	1
edgeUsedOpt(optCnt,false);	1
joinIds;	1
function<int(int)>	1
v)->int{	1
degParity[v]?1:0;	1
eid]:	1
adjOpt[v]){	1
(child){	1
joinIds.push_back(eid);	1
dfs(v).	1
joinIds	1
collected,	1
Euler:	1
requiredEdges.size()	1
joinIds.size();	1
eAdj(n+1);	1
usedEdge(totalEdges,false);	1
eid=0;	1
done).	1
joinIds:	1
optionalEdges[idx];	1
eAdj	1
Hierholzer.	1
path.size()-1.	1
5e5?	1
pragma	1
forest.	1
ios::sync_with_stdio(false)	1
-Wno...	1
iterative:	1
parentEdge(n+1,	1
parentEdge[v]=	1
eid]	1
adjOpt[v][ptr[v]++];	1
parentEdge[to]=eid;	1
pushed=true;	1
(!pushed){	1
postorder.	1
(postorder)	1
oddness	1
parentEdge[v];	1
odd[parent_of_v]	1
id;};	1
parentV(n+1,-1),	1
parentE(n+1,-1);	1
ptr(n+1,0);	1
visited(n+1,0);	1
edgeUsed(optCnt,0);	1
parentV[start]=-1;	1
parentE[start]=-1;	1
progressed=false;	1
eid]=adjOpt[v][ptr[v]++];	1
(edgeUsed[eid])	1
edgeUsed[eid]=1;	1
parentV[to]=v;	1
parentE[to]=eid;	1
progressed=true;	1
(!progressed){	1
postorder).	1
(parentV[v]!=-1){	1
(odd[v]){	1
joinIds.push_back(parentE[v]);	1
odd[parentV[v]]	1
odd[root]==0	1
odd[root]==1	1
degParity.	1
joinIds.	1
odd[root]==1,	1
2^k-1)	1
XORed	1
>=2^k),	1
(2^p)	1
2^p.	1
k-bit	1
bitwise,	1
MSB).	1
(a_bit	1
xb).	1
xb=0,	1
xb=1,	1
(number_of_ones)	1
(xb_j	1
v0_j	1
cnt1[j]*2^j,	1
v1_j	1
sum's	1
2^{j}).	1
c_{j+1}	1
cnt1[j])*2^j,	1
gives:	1
t_j*2^j,	1
(t_j)	1
t_j's	1
radix	1
j=0..k-1,	1
carry)/2,	1
differs).	1
difference)/2.	1
carry_prev)	1
previous_carry)/2	1
carry:	1
Summing:	1
xb_j=1	1
n*(2^k-1).	1
n*2^j.	1
LSB:	1
xb_j.	1
2c_j)	1
2c_j,	1
xb_i	1
coeff_i	1
2^{i-j}	1
>>1,	1
floor((t_j	1
carry)/2).	1
s_j)/2.	1
s_j)/2,	1
carry_next_1	1
s_j)/2	1
2*cnt1,	1
coeff/2	1
Diophantine	1
carry0	1
(<=2e6)	1
O(k*n)=2e6	1
<=2e6.	1
0..j-1	1
MSB.	1
cnt1_j	1
new_carry	1
dp_cur(n+1),	1
dp_next(n+1).	1
(k+1)*(n+1)	1
choice[j][c]	1
(j+1,	1
new_carry).	1
backtrack;	1
prev_carry	1
LSB).	1
Convert	1
s_bit[j]	1
dp_cur[c]:	1
(xb==0)	1
s_bit[j]:	1
nc	1
(!dp_next[nc])	1
prev_carry[j][nc]	1
choice[j][nc]	1
dp_next[nc]	1
dp_cur/dp_next,	1
dp_next.	1
dp_cur[0]	1
j=k.	1
choice[j][c];	1
x_bit[j]	1
prev_carry[j][c];	1
prev(k,	1
vector<int>(n+1,	1
k*(n+1)	1
k=2000,	1
vector<vector<char>>.	1
save	1
O(some	1
a+b,	1
c*(a+b)	1
c*(S)	1
S>0.	1
c_max,	1
sum_{a=1..}	1
sum_{b=1..}	1
a*b)/(a+b))	1
sqrt(n))	1
x=1e6,	1
~1000?	1
O(x^2).	1
(a+b)c	1
20e6,	1
b_max,	1
a*b)	1
1.7e9	1
x-2).	1
b_limit1	1
b_limit2	1
min(b_limit1,	1
b_limit2);	1
(b_max	1
b_max;	1
++b)	1
x-a-1	1
c2);	1
(cmax	1
cmax;	1
min(n/a,	1
14e6.	1
happen;	1
S>0	1
n/a,	1
min(7,2)=2?	1
x-2=2.	1
a=1,2.	1
min(7/1=7,	1
4-1-1=2)	1
c1=4-2=2,	1
c2=(7-1)/2=3	1
cmax=2	1
add2	1
(c=1,2).	1
cmax=1	1
min(7/2=3,	1
4-2-1=1)	1
add1.	1
n=900000,	1
x=400000.	1
speed:	1
min(900000,	1
399998)	1
399998,	1
a+b+c	1
x-2)	1
executed,	1
(2i-1,2i)	1
1..2n	1
p=2i-1	1
p+n)	1
(p-n,	1
a_{pos1	1
swaps}	1
a_{pos2	1
swaps}.	1
a[pos+n]	1
min(pos,	1
pos-n)	1
pos>n	1
Desk1	1
Desk2	1
(2i-2)%n+1,	1
((2i-1)	1
p-n.	1
p=2i-1:	1
n≥2,	1
(i+n).	1
floor((i+1)/2)?	1
ceil(i/2).	1
ceil(i/2)	1
d'_i	1
2j-1)	1
2j).	1
"first"	1
"second"	1
x_{2j-1}	1
y_{2j-1}	1
x_{2j}	1
y_{2j}.	1
constant:	1
p=2j-1,	1
d'_i)	1
(positions1,2).	1
positions3,4	1
pair3,	1
1+3).	1
positions5,6	1
(desk).	1
(2j).	1
2n-1)	1
(2n-1)-n	1
1-2-3-1.	1
(1≤j≤n)	1
2j-1:	1
2j:	1
(2j	1
(desks)	1
x_{i+1})	1
(i+1)-1).	1
(i+1-1).	1
(i+1)-1,	1
(s_{i+1}?	1
y_{i+1})	1
i+1's	1
y_{i+1},	1
s_{i+1}=0	1
x_{i+1}).	1
sum_i.	1
x_{i+1};	1
high]).	1
s_1,	1
(O(4n)	1
O(n))	1
sums)	1
#low)	1
(0..max_possible_range).	1
(S).	1
low+D].	1
s_{n+1}	1
reachable[1][s1]=true.	1
reachable[i+1][s_{i+1}]	1
high].	1
O(4n).	1
max_possible_range	1
log2(2e9)	1
4n	1
8000).	1
≤8000,	1
O(2000).	1
31*8000*2000	1
~0.5e9,	1
O(|S|^2	1
(8000^2)*2000	1
S[l]+D	1
8000,	1
(500M	1
x[i]=a[i],	1
y[i]=a[i+n]	1
max(allSums)-min(allSums).	1
(lo+hi)/2.	1
Feasible(D):	1
allSums:	1
s_{i+1},	1
sum_{s_i,s_{i+1}}	1
[low,high].	1
check(low,	1
high):	1
cur[2]	1
cur[init]=true;	1
nxt[2]	1
cur[s_i]:	1
s_next	1
sum[i][s_i][s_next]	1
nxt[s_next]=true;	1
init.	1
cur[s_n]:	1
sum[n][s_n][init]	1
(max-min	1
(self-loop).	1
y_next	1
2*y1	1
sum00)	1
y1+x1	1
first/second	1
n==1,	1
(u_i,	1
matters)	1
DSU.find(u)!=DSU.find(v)	1
n^2=4e6,	1
~134k?	1
1344	1
~2M).	1
sqrt(1e9)	1
d%k==0?	1
find?	1
even-even	1
x>max	1
1998?	1
>=1999.	1
<1999,	1
x=1999	1
n=2000).	1
(edge,	1
~sqrt(d)	1
200M	1
200M,	1
8e9,	1
2000*2000	1
compat[x][i][j]?	1
~8B?	1
1999*	1
(2000^2)	1
1999*4e6	1
(components^2).	1
(8e9).	1
(≤1999).	1
Kruskal-like:	1
"Funny	1
1900.	1
|a_v	1
a_p|.	1
1..n-1)	1
Hungarian	1
Hopcroft-Karp	1
(n-1)*(n-1)	1
possibilities)	1
2000^2*45	1
180M,	1
[1,2,4].	1
d3=3.	1
diff=3	1
(acyclic).	1
heuristics?	1
(divisors).	1
"more	1
available".	1
find(u)!=find(v).	1
"available".	1
available.size()	1
abs(a_i	1
(i,j,	1
maxDiv?	1
edgePtr	1
edges.size()	1
edges[edgePtr].maxDiv	1
"cand"	1
"pool"	1
beginning)	1
O(E),	1
edgesSorted;	1
edgesSorted	1
(maxDiv	1
pool.size();	1
&e	1
pool[i];	1
pool:	1
pop_back	1
pool[i]	1
pool.back();	1
pool.pop_back();	1
permanently.	1
deque<Edge>	1
(!pool.empty())	1
pool.front();	1
pool.pop_front();	1
x=10.	1
maxDiv,	1
"deadline"	1
matroid?	1
consider;	1
d/k	1
sqrt(d).	1
31623	1
O(sqrt(d))	1
n-1=1999,	1
4B.	1
(1..1999)	1
O((n-1)*pairs)	1
(1999),	1
≤1999	1
min(sqrt(d),	1
31623,	1
1..n-1?	1
4B	1
2M*31623	1
63B	1
(O(n)).	1
4M,	1
(representative)	1
rep.find(r)	1
rep[r]	1
rep[r];	1
dsu.find(i)	1
dsu.find(j):	1
remainder:	1
seen;	1
scanning;	1
differs;	1
a=[1,2,4].	1
answer(n);	1
first.find(r);	1
first.end())	1
answer[x]	1
(should),	1
(x=1..n-1).	1
(i-th	1
answer[1],	1
answer[2],	1
answer[n-1]	1
n-1=0	1
1999)	1
(first[r]	1
first[r];	1
text	1
(A..).	1
Words	1
substrings)	1
word's	1
{0..c-1}	1
character),	1
S[q]	1
"type".	1
(i<j≤i+k)	1
covering.	1
"k-step	1
reachable"	1
(2^c	1
262k).	1
2^36).	1
li	1
(0..c-1).	1
(mask>>li)&1.	1
reachable[i]	1
allowed[i].	1
1..(1<<c)-1	1
n=0).	1
2^36	1
c=18	1
(2^c=262k)	1
n=262k,	1
~68B	1
popcount(mask).	1
(262k).	1
maxReach	1
previousReach	1
allowed[i]=true.	1
selected-color	1
selected-color.	1
k-dominating	1
last?).	1
augmented	1
li.	1
nextPos[mask][i]	1
(a<b),	1
position"	1
letter"	1
bitmask[j])	1
(nextPosLetter[letter][i])	1
nextPosLetter[letter][i+1].	1
i+k,	1
nearest.	1
lastSeen.	1
lastAllowed	1
68B,	1
C(c,s).	1
c=18,	1
2^c.	1
(262k	1
33KB).	1
a_{m-1}.	1
gap-1	1
(1<<li).	1
bit)!=0.	1
bit)==0.	1
Complement	1
~mask	1
((1<<c)-1).	1
positions":	1
1<<li.	1
ORs	1
min(l+something)	1
4.7M,	1
bit[r];	1
supersets:	1
subset),	1
O(c	1
2^c).	1
(bad	1
(allowed	1
best[badMask].	1
(S[n]	1
(2^c)	1
popcount(L).	1
n*c	1
c*2^c).	1
1<<c	1
(S[r]-'A'));	1
(1<<c)-1.	1
j=i;j<n	1
fullMask;	1
(s[j]-'A');	1
fullMask)	1
bestExact,	1
i=0;i<c;i++)	1
mask=0;	1
mask<	1
(1<<c);	1
++mask)	1
(1<<i))	1
max(best[mask],	1
best[mask	1
(1<<i)]);	1
(1..fullMask).	1
n≥1,	1
lastBit	1
(s[n-1]-'A');	1
(!(L	1
lastBit))	1
(best[badMask]	1
popcount(L));	1
(x)*(n	1
sum_{x≤y,	1
zero}	1
p[0]=0,	1
p[i]=sum_{1..i}	1
p[y]	1
p[x-1].	1
p[i]=p[j]	1
y=j.	1
Σ_{i<j,	1
p[i]=p[j]}	1
(i+1)*(n	1
pos[0..k-1]	1
Σ_{b}	1
prefSumPrev,	1
prefSumPrev	1
-n..n).	1
pref(n+1);	1
(s[i-1]=='1'?1:-1);	1
mp[pref[i]].push_back(i);	1
vec):	1
vec	1
order):	1
long)(n	1
(idx+1))	1
(Note:	1
int)	1
%M.	1
"00":	1
prefSum=0;	1
idx=0:	1
prefSum+=1;	1
idx=2:	1
+1)=1	1
prefSum=1	1
x=1,y=2,	1
n-y+1=1	1
"0000":	1
"01010101"	1
2e5+1	1
cost_0	1
non-equal	1
s[i]==s[i-1].	1
a..z.	1
(1..10).	1
(a..z)	1
eq'.	1
26*11*10	1
2860	1
s[pos]),	1
s.substr(0,pos)+c+	1
s.substr(pos).	1
t[i]==t[i-1].	1
2*(n)	1
eq;	1
s="a".	1
eq=0	1
eq=1	1
"aa")	1
2+2*1-1=3	1
2+2*1-0=4.	1
continuously	1
border:	1
w+1?),	1
k=1e6).	1
flag:	1
(normal),	1
(flipped),	1
vertical)	1
execute).	1
execute."	1
reprocess	1
out-of-bounds	1
w=0?	1
w≥1.	1
horizFlip	1
vertFlip	1
(repeated	1
[0,h],	1
out)	1
flipping.	1
{L,R,U,D}	1
border?	1
periodicity?	1
(w+1)*(h+1)	1
flags).	1
flags)	1
execution?	1
borders:	1
commands,	1
horizFlip=0	1
x=w	1
(U,D)	1
(flips	1
interact).	1
skipping:	1
hits.	1
command).	1
executions	1
horizFlip)	1
(y,	1
vertFlip)	1
compositions.	1
f_x:	1
flip)	1
flip',	1
cnt_x)	1
displacement,	1
[0,W].	1
Commands	1
command:	1
flip=0,	1
(-1)^{number	1
(-1)^{r_i},	1
reflections).	1
"ball	1
complicates.	1
reflects,	1
wall.	1
velocity	1
predetermined,	1
(±1).	1
reflect)	1
reflected	1
folding).	1
2*W;	1
period;	1
adjust;	1
p_mod.	1
bouncing,	1
Σ_{j=1..i}	1
Origin	1
folding,	1
2W?	1
(1..k*n),	1
(x0	1
prefX_i)	1
(y0	1
prefY_i)	1
(2H)	1
x0=y0=0	1
prefX_i	1
2W)	1
prefY_i	1
2H).	1
j=1..n,	1
dx_j	1
dy_j	1
dx_r,	1
dx_n	1
script).	1
(t*total_dx	1
dx_r)	1
(t*total_dy	1
dy_r)	1
t*n.	1
t*total_dx.	1
dx_r	1
dy_r	1
t*total_dx	1
t*total_dy	1
(dx_n	1
total_dx).	1
(t=1,	1
t=1..k-1	1
scripts,	1
k*n,	1
(r=0).	1
t=k	1
(i-1)/n,	1
(i-1)%n	1
case;	1
t*total	1
prefix[r].	1
(t*DX	1
PX[r])	1
(t*DY	1
PY[r])	1
total_dx,	1
total_dy,	1
PX[n]	1
DX,	1
PY[n]	1
t*DY	1
-PY[r]	1
period_x,	1
period_y	1
period_x	1
Mx/g).	1
(-PX[r])/g1	1
Mx').	1
My')	1
solvable.	1
My')).	1
t0)/L)	1
n,k,w,h,	1
PX[1..n],	1
PY[1..n]	1
PX[n];	1
PY[n].	1
2*w;	1
My',	1
DY',	1
invDY'.	1
((-PX[r])	1
solvable,	1
(invDX'	1
(c1_mod	1
g1))	1
CRT.	1
m1,m2	1
(m1/g)	1
inv)	1
(m2/g)	1
%=	1
My'.	1
My').	1
t*0	1
quantity	1
c_{i}.	1
c_p,	1
c_{p+1}.	1
single),	1
petal)	1
c_p	1
cntHigh	1
c_{p+1}	1
costLow	1
costHigh	1
total_possible_cost)	1
total_possible_cost	1
granularity	1
(costs	1
0<=x<=cntLow,	1
0<=y<=cntHigh.	1
denomination?	1
denominations,	1
0..cntHigh,	1
0..cntLow,	1
cntHigh,	1
cntHigh.	1
(min(cntHigh,	1
cntLow))	1
(changing	1
increase/decrease	1
cntLow=0	1
cntHigh=0,	1
denomination,	1
denomination	1
cntLow.	1
p*cntLow)	1
p*cntLow.	1
floor(min(m,	1
p*cntLow)/p)*p.	1
spend.	1
total_sum,	1
=1*2+2*2=6,	1
min(m=10,6)=6.	1
total=2*2+3*1=7,	1
min=7.	1
floor(min(10,2)/1)*1=2.	1
floor(min(10,4)/2)*2=4.	1
Single3:	1
floor(min(10,3)/3)*3=3.	1
Max=7	1
206(3),207(4),1000(1).	1
206-207	1
=206*3+207*4=618+828=1446,	1
min(1033,1446)=1033.	1
207-1000	1
1000:	1
floor(min(1033,1000)/1000)*1000=1000.	1
Max=1033	1
1(7),2(2),4(1),5(3),6(1),7(2).	1
total=1*7+2*2=11,	1
min(20,11)=11.	1
total=4*1+5*3=4+15=19,	1
min=19.	1
total=5*3+6*1=15+6=21,	1
min=20	1
=>20?	1
m=20,	1
+6y	1
0..1.	1
5x=20	1
fives.	1
5x+6=20	1
5x=14	1
denominations.	1
0<=x<=c0,	1
0<=y<=c1.	1
brute.	1
0<=t<=c0+c1,	1
[p*t	1
0..c0+c1.	1
p*t.	1
regimes	1
p*0)/	1
(p+1)))?	1
(p+1)*y)/p)).	1
p*x.	1
[max(0,	1
s_max(t)	1
low(t).	1
(high(t)	1
(6)=1,	1
t=0:0	1
(<=c0):	1
low=5*1=5	1
low=10	1
(>c0):	1
=6*4	1
=24-3=21	1
low(4)=21	1
m=20.	1
high(3)=	1
t<=c1?	1
t=3>c1)	1
=5*3+1=16.	1
(t<=c1?	1
no)	1
=5*2+1=11.	1
high=6?	1
<=c1?	1
=6*1=6.	1
[p*t,	1
(p+1)*t].	1
min(c0,c1).	1
min(min(c0,c1),	1
floor(m/(p+1)))?	1
budget).	1
rearranges	1
ceil(m/(p+1))	1
[ceil(m/(p+1)),	1
floor(m/p)]	1
min(c0,c1)],	1
floor(m/(p+1))	1
min(c0,c1),	1
floor(m/p)	1
c0+1	1
floor(m/(p+1))).	1
c0?	1
floor(m/(p+1)))	1
c0)/(p+1)))].	1
c1+1	1
max(c0,c1).	1
t>c0)	1
t>c1).	1
c1?	1
(p+1)*(c0+c1)	1
(c0+c1)	1
(feasibility	1
c0+c1]	1
high(prev)	1
t_low_max].	1
[t_high_min,	1
t_high_min,	1
high(t_max)	1
(p+1)*t,	1
p>0).	1
total_cnt]	1
c0:	1
high(t):	1
1e9*2e9=2e18	1
9e18?	1
~9.22e18,	1
(lo+hi+1)/2;	1
low(mid)	1
hi=mid-1.	1
(lo+hi)/2;	1
hi=mid;	1
lo=mid+1;	1
low(t_low_max)	1
mid=(lo+hi+1)/2;	1
hi=mid-1;	1
lo;	1
total_cnt)	1
~60,	1
answer_single	1
maxTake	1
(__int128)a_i	1
c_i);	1
(maxTake	1
c_{i+1};	1
c0=3,c1=1,	1
low(t)<=20.	1
low(0)=0,	1
low(1)=5,	1
low(2)=10,	1
low(3)=15,	1
low(4)=21>20	1
t_low_max=3.	1
high(t)>=20.	1
high(0)=0,	1
high(1)=6,	1
high(2)=11,	1
high(3)=16,	1
high(4)=21	1
>=20	1
t_high_min=4.	1
<=20.	1
high(3)=16	1
high(4)=21>20	1
t_max=3,	1
high(3)=16.	1
t)->	1
(__int128)p	1
(__int128)(p+1)	1
1e18),	1
cast	1
L<->R	1
U<->D	1
(modified)	1
transformations:	1
(flipX,	1
flipY)	1
flipX.	1
flipY.	1
(x,y,	1
flipY,	1
posInScript).	1
posInScript	1
continuously;	1
Effective	1
flipped:	1
{L,R},	1
U/D.	1
re-executed	1
attempt,	1
border).	1
w>=1).	1
O(1):	1
flips;	1
1e12*1e6	1
x,y).	1
(w+1)*(h+1)*4*n	1
1e6^2*4*1e6	1
borders,	1
execution.	1
(w+1)*(h+1)*4	1
4*1e12	1
trajectory	1
movement.	1
reflections?	1
(L:-1,0;	1
R:+1,0;	1
U:0,+1;	1
D:0,-1).	1
sx,	1
sy)	1
(flipX?	1
(flipY?	1
sy_i)	1
sy_i	1
sy,	1
billiard	1
(dx)	1
(dy).	1
interleaves	1
-1,0,+1	1
x+sx*a_i,	1
sx*a_i).	1
{-1,0,+1},	1
[0,w],	1
-s;	1
s*d,	1
applying:	1
reflect(x	1
-(x+d);	1
2w-(x+d).	1
+/-1),	1
(2w),	1
position'.	1
unfolded	1
periodicity.	1
[0,2w].	1
unfolding,	1
unfolding	1
reflect.	1
X=2w?	1
[0,2w];	1
reflect:	1
X<=w,	1
x=X	1
x=2w-X.	1
X=2w.	1
Y=0	1
Y=2h.	1
{0,2w}	1
{0,2h}.	1
(dx_i,	1
dy_i)	1
(2h).	1
My=2h.	1
[0,Mx-1]	1
[0,Mx).	1
origin;	1
X=Mx	1
represented.	1
[0,Mx-1];	1
My.	1
X_t	1
(sum_{i=1}^{t}	1
Y_t.	1
sum_{i=1}^{j}	1
j=0..n	1
(prefX[0]=0).	1
(b*D_X	1
prefX[r])	1
(X_t,	1
Y_t)	1
moduli	1
(prefX[j],	1
prefY[j]).	1
(b*D	1
j=0?	1
b*n	1
-C_j	1
-prefX[j]	1
-prefY[j]	1
moduli,	1
≡0;	1
-prefX[j].	1
Mx/g),	1
progressions.	1
lcm(Mx/gx,	1
My/gy)	1
b0)/L)+1	1
dx_i:	1
dy_i:	1
'U',	1
'D'.	1
(0..Mx-1).	1
prefY.	1
prefX[n]	1
D_Y.	1
b==0:	1
(0..k-1)	1
My/gY)	1
divisibility:	1
congruence:	1
Mx/gX,	1
My/gY.	1
(targetX/gX)	1
inv(D_X/gX	1
m1.	1
b0_y.	1
b0_y	1
lcm(m1,	1
m2)	1
gcd(m1,m2)	1
non-coprime	1
moduli:	1
m1),	1
(r2	1
r1)	1
((r2	1
r1)/g	1
inv(m1/g	1
m2/g)	1
(m2/g)).	1
0..L-1).	1
((k-1	1
first)/L	1
gcd/inv.	1
n,k,w,h.	1
prefX(n+1),	1
prefY(n+1);	1
prefX[0]=prefY[0]=0.	1
s[i-1];	1
dy=0;	1
c=='L'	1
dx=-1;	1
c=='R'	1
dx=1;	1
c=='U'	1
dy=1;	1
dy=-1;	1
prefX[i]	1
(prefX[i-1]	1
dx)	1
prefY[i]	1
(prefY[i-1]	1
prefX[n];	1
prefY[n];	1
prefX[j];	1
prefY[j];	1
(My	1
(D_X==0	1
D_Y==0):	1
(a==0	1
b==0)	1
(D_X==0):	1
(a!=0)	1
(D_Y/gY)	1
modInv(D_Y/gY	1
(targetY/gY)	1
(D_Y==0):	1
gX;	1
modInv((D_X/gX)%m1,	1
m1);	1
((targetX/gX)	1
inv1)	1
m1;	1
modInv((D_Y/gY)%m2,	1
((targetY/gY)	1
inv2)	1
crt(r1,	1
r2,	1
L==-1	1
mod,	1
inv.	1
Mx>=2.	1
D_X,	1
Multiplications	1
siblings	1
roots":	1
(roots	1
non-ancestor,	1
Ultimately	1
1-2,2-3,2-4).	1
root1	1
size6,	1
size3?,	1
(100),3	1
(011),1	1
(001),6	1
{4,3,1,6,...}	1
(0001)	1
(0111)	1
(size7).	1
OR=8.	1
8|1	1
=9?	1
OR;	1
child-subtree	1
shown,	1
4|6	1
OR=9	1
size's	1
"leaf-subtree	1
Toy"?	1
"contributions"	1
"exclusive"	1
amount?	1
(size1+1).	1
1..8	1
=7,	1
(size1	1
High	1
constituent	1
2^b),	1
root+one	1
ancestors"?	1
none"?	1
(recursively).	1
entirely).	1
knapSack	1
disproved.	1
varying.	1
2,4).	1
7|1	1
2^20).	1
masks?	1
subtreeSize]	1
(full),	1
1,2,3,4?	1
Conjecture:	1
abundant	1
floor(log2(subtreeSize)).	1
subtreeSize,	1
subtreeSize=5	1
Integers	1
subtreeSize's	1
floor(log2(max_n)).	1
2^19=524288,	1
(2^{ceil(log2(max_n+1))}-1).	1
max_n=10,	1
8?).	1
example),	1
10=1010).	1
size8,	1
8|2=10.	1
8,4?	1
>10	1
(per	1
objective.	1
2^20?	1
possible!	1
root+other	1
2,2?	1
(size2	1
Possible:	1
leaf+root?	1
bitwise:	1
(n_i)	1
existed,	1
size8	1
precludes	1
n_i.	1
(4|6=6,	1
n_i)	1
6|1=7.	1
=1|1=1.	1
size10,	1
10|1	1
n_i?	1
n_i=10	1
size10?	1
(size10)	1
ORs,	1
6|1=7,	1
size6.	1
(size6)	1
(size4)	1
3|1=3?	1
3|1=3	1
~1M,	1
sum_x	1
k*xc.	1
yc	1
(k-1)*yc,	1
(k*yc),	1
y_k	1
yc.	1
(k-1)k/2,	1
[-1e9,1e9];	1
499500,	1
+-100,	1
+-500k,	1
(k-1)*k/2,	1
distinctness:	1
(xc+1,	1
yc),	1
-1*2/2	1
'x'),	1
blocked".	1
blocked?).	1
(grid).	1
"increase	1
biconnected	1
attached?	1
disconnects	1
non-root,	1
up/down).	1
"separated	1
parts".	1
disc[v]	1
2*2e5	1
i*n	1
2*col	1
adj[total].	1
ansCount	1
disc[v].	1
articulation.	1
manual	1
frames.	1
`std::function`?	1
planar	1
`std::ios::sync_with_stdio(false);`	1
-O2;	1
disc(N,-1),	1
low(N);	1
parent(N,-1);	1
childCount(N,0);	1
resultCount(N,1);	1
articulation)	1
ansFlag(N,0);	1
DFS(u):	1
children=0;	1
disc[v]==-1:	1
children++;	1
DFS(v);	1
if(parent[u]==-1){	1
if(low[v]	1
disc[u]){	1
if(v	1
parent[u]){	1
cnt++.	1
`sep[u]`	1
sep[u]=0.	1
sep[u]++.	1
sep[u]).	1
s[r][c]=='.',	1
r*n	1
(r^1)	1
(c-1,c+1)	1
children=0,	1
3*2e5.	1
distance-to-different	1
segmentation	1
leftmost:	1
1,2,...	1
min(t+1,	1
must).	1
nonadjacent).	1
"change	1
point"	1
a_{i+1})?	1
length-1).	1
partitioned,	1
(colors)	1
sub-blocks	1
mixture	1
[1,1]).	1
[1,1,1,1].	1
L>=3,	1
"flexible":	1
ceil(r/2)	1
ceil(r_i/2)	1
[minB,	1
maxB].	1
fixedBlocksFromLongSegments.	1
FixedBlocksFromLongSegments:	1
numLongBlocks.	1
1,2,...,m,...,2,1	1
segCount?	1
(cnt1_mod?)	1
(cnt1,	1
segCount)	1
c+s	1
1s;	1
[1,1])	1
segCount,	1
L>=3)	1
cnt1+2,	1
seg+1;	1
cnt1+1)	1
atomic.	1
min(c+1,k),	1
(>=3):	1
(i+L,	1
min(c+2,k),	1
min(s+1,k))	1
n-i:	1
min(c+2,k)	1
min(s+1,k)	1
(c+2,	1
s+1).	1
(c,s).	1
L>=3.	1
pref[i][c][s]	1
dp[j][c'][s']	1
add[i][c][s]	1
indefinitely,	1
diff[pos][c][s]	1
diff[i][c][s]	1
dp[i-1][c-1][s]	1
explicitly,	1
(k+1)*(k+1))	1
using:	1
dp[i][c][s].	1
dp[j][c'	1
min(c+2,k)][s'	1
min(s+1,k)]	1
(c',s').	1
diff[c'][s'][pos]	1
i+3,	1
dp[pos][c'][s'].	1
add[pos][c'][s']	1
add[i+3][c'][s']	1
dp[i][c][s];	1
cur[pos][c'][s']	1
cur[pos]	1
cur[pos-1]	1
add[pos][c'][s'].	1
cur[i][c][s]	1
(c,s),	1
(i==0?0:curPrev)	1
add[i][c'][s']	1
c,s:	1
(cur[c][s]	1
add[i][c][s])	1
capped)	1
min(c+1,k);	1
add[i+1][c1][s1]	1
(add[i+1][c1][s1]	1
cur[c][s])	1
min(c+2,k);	1
min(s+1,k);	1
suffixAdd[pos][c][s]	1
cur_at_n[c][s]	1
dp[n][c][s]).	1
96	1
(K+1)*(K+1).	1
vector<int>((k+1)*(k+1),0)).	1
(k+1)^2	1
<=121.	1
add[i];	1
add[n];	1
K+1;	1
vector<int>(C*C,0));	1
c,int	1
s){return	1
c*C	1
s;};	1
add[0][idx(0,0)]	1
cur(C*C,0);	1
i=0;i<=n;i++){	1
cs=0;	1
cs<C*C;	1
++cs){	1
cur[cs]	1
(cur[cs]	1
add[i][cs])	1
(i==n)	1
c=0;c<=K;c++){	1
s=0;s<=K;s++){	1
cur[idx(c,s)];	1
(!val)	1
min(c+1,	1
add[i+1][idx(c1,s1)];	1
(i+3	1
min(c+2,	1
min(s+1,	1
add[i+3][idx(c2,s2)];	1
broke	1
cur[idx(c,s)]	1
n=2,k=2.	1
b=[1,1].	1
segCount=0.	1
cnt1+segCount=2	1
cur[0,0]=1.	1
(i+3>2).	1
(c+2,s+1)	1
dp[i+L]	1
90.	1
n/10	1
n%10,	1
(rounds).	1
unflipped	1
randomly,	1
asks:	1
Slavic.	1
Suneet's	1
Slavic's	1
Slavic	1
a1,a2,b1,b2.	1
A[2]	1
{a1,a2},	1
B[2]	1
{b1,b2}.	1
A[1];	1
a[2]={a1,a2};	1
b[2]={b1,b2};	1
i=0;i<2;i++){	1
a[0]:a[1]);	1
a[1]:a[0]);	1
j=0;j<2;j++){	1
b[0]:b[1]);	1
b[1]:b[0]);	1
winS=0,	1
winL=0;	1
if(a0>b0)	1
if(a0<b0)	1
if(a1>b1)	1
if(a1<b1)	1
if(winS>winL)	1
8>6	1
(busy),	1
shower	1
l1],	1
l_{i+1}],	1
[r_n,	1
previous_end.	1
l_{i+1}	1
r_n.	1
