word	frequency
sin^2(θ_k)?	1
(1-u).	1
(something)^{2^k}?	1
(Chebyshev)	1
y_0	1
u_k)/2)^2	1
-u_k(1	1
becomes,	1
(-u_{k+1})=	1
(-u_k)^2	1
(-u_k)	1
-u_{k+1}=	1
recurrences;	1
"Bernoulli's	1
equation"	1
y_k;	1
1/2)/(x1+1)	1
22/22	1
50/22;	1
11)/22	1
x1+1	1
2*y1	1
2*13/24	1
137.5/275?)	1
137.5/275,	1
(2*157	1
(314	1
39/550	1
39=3*13,	1
550?	1
13*42.307...	1
(157+275)/275	1
(432/275)	1
(275/432)	1
(39*275)	1
(550*432)	1
550=2*275,	1
(39*275)/(2*275*432)	1
39/(2*432)	1
1/[y_k	1
1)/2)*	1
1)*	1
polynom.	1
z_{k+1}:	1
2z_k;	1
s_{k+1}/2	1
(s_k/2)^2	1
=>?	1
z_k)/√?	1
(v_k/α)^2	1
Alternative,	1
B)/A	1
B^2)/A	1
P(v_k),	1
y_k(2y_k	1
2^k?	1
y_{n}	1
y_n(2	1
0.5417,	1
0.4583	1
t_n)?	1
y_n/(1	1
(t_n/(1	1
t_n))^2	1
(2t_n^2	1
[t_n	1
t_n)^2]	1
y_{n+1}/(1	1
3t_n)	1
Better?	1
1/y_n?	1
1/y_n	1
(2*(1/u_n)	1
((2/u_n)	1
u_n)/u_n))	1
(u_n/(2	1
u_n))	1
1/y_{n+1}	1
1/y_n.	1
2*(1/u_n)^{-1}?	1
1/u_n.	1
2*(1/u_n)	1
(2/u_n)	1
(1/y_n)	1
/(2	1
(1/u_n)?	1
1/u_n,	1
2/u_n	1
1)^2/(1	1
3)/(1	1
2...	1
2y2	1
(13/288)*(-131/144)	1
(13*131)/(288*144)	1
-(1703)/(41472)	1
(288*100)	1
(288*44)	1
(288*44).	1
288*40	1
288*4	1
11520	1
12672.	1
1703/7=243.3,	1
1+7+0+3=11	1
mod3=2;	1
mod5=3;	1
mod7=1703/7	1
243.285?	1
7*243=1701,	1
mod11:	1
11*154=1694	1
13*131.	1
41472/2=20736,	1
/2=81,	1
*81?	1
81*512=81*512	1
40500	1
*81.	1
131,	1
.44,	1
0.5)/(x_k	1
~0.44	1
y4?	1
41472)	1
44878/41472	1
22439,	1
-(1703/41472)	1
22439)	1
|y1|	1
|y2|	1
0.04514	1
|y3|	1
0.041082?	1
0.04107.	1
y4:	1
decreased?	1
~0.04107.	1
-0.91786	1
0.04107*0.91786	1
0.0377.	1
~0.0377.	1
agrees	1
(x_k-0.5)/(x_k+1)	1
->0	1
tan:	1
cosh(something)	1
(3/4)*	1
(3/4)*(u_n^2	1
(sqrt3/2)?	1
(√c	1
p_n)^2	1
√c:	1
cosh,	1
(2/√3)*(2	1
(2/√3).	1
linear-fraction	1
λ>2?).	1
enormously	1
≈2.27.	1
x2=157/275≈0.571,	1
x3≈0.44,	1
x5?	1
x2~0.5714,	1
x3~0.4405,	1
x4~0.5696,	1
~0.4409?	1
y2=13/288≈0.04514,	1
y3≈	1
y4≈?	1
.0377	1
2(-1703/41472)	1
(-1703/41472)*(	1
-22439/20736)	1
1703*22439;	1
41472*20736.	1
67,317;	1
22439*7*100	1
(22439*7)*100	1
(157,073)*100	1
41472*20000	1
829,440,000,	1
41472*736	1
+41472*36.	1
29,030,400;	1
41472*36	1
41472*30	1
41472*6	1
248,832	1
1,492,992.	1
1,492,992	1
30,523,392.	1
829,440,000	1
(2^?)	1
256*81	1
2^9*3^4	1
2^8*3^4	1
2^(17)	1
2^17=131072;	1
786,432,000;	1
131072*561	1
131072*61.	1
65,536,000;	1
131072*61	1
131072*60	1
7,864,320+131,072=7,995,392.	1
65,536,000	1
7,995,392	1
73,531,392.	1
0.04445.	1
(0.04514).	1
monotically.	1
~0.54,	1
(0.045),	1
-0.041,	1
0.04445,	1
0.042?	1
y3<0,	1
y4>0,	1
y_{n+1}=	1
(2y_n	1
~0.041	1
-1.082	1
(-1)^{2}	1
(-1)^{3}	1
(-1)^2=1).	1
|y_n|	1
(-1)^1	1
exception.	1
diminishing.	1
(-1)^{2025}	1
φ^{-1}(y2025)	1
1)/(2x+2)?	1
y2025?	1
√?)?	1
two-dimensional	1
(p_k^2/q_k^2	1
(q_k	1
p_k))	1
factors),	1
p_1=25,	1
q_1=11.	1
p_1^2	1
p_2'=157,	1
q_2'=275.	1
p',	1
u_{2^n}	1
T_2(z).	1
(1/2)*F(2z)	1
(u^2/4)	1
(1/4)(u^2	1
F(u)	1
[2u^2	1
-5]	1
[T_2(u)	1
5].	1
(1/4)*(1/2)*(	1
(1/8)*(T_2(u)	1
u=2z,	1
T_2(2z)	1
2*(2z)^2	1
(T_2(2z)	1
5)/8.	1
illuminating.	1
H(z)	1
(z')^2	1
(H(z))^2	1
α(u_n^2	1
(something)^{2^{n-1}}?	1
T_m(cos	1
T_{2^k}(z)	1
f^(n)(z)	1
c=3/4.	1
(3/4)(	1
v_k/γ.	1
(v_k/γ)^2	1
v_k^2/γ^2	1
/2)*(v_k^2/γ^2	1
(2γ))	1
(2γ)	1
2/√3.	1
Contradiction;	1
-something?	1
(w_n-1),	1
(1-u_n).	1
(u_n-1)	1
recursions?	1
F_{2^n	1
F_{?}	1
z_{2^n}	1
linear-fractionally	1
d)^2.	1
-(2z^2	1
1/(z)	1
1/(z(z-1))	1
1/(z^2	1
(1/z)^2	1
-(z-0)*(1	1
2z?	1
t)/2)^2	1
t^2)/4)	1
t^2)/4	1
2t)/4	1
2y_n	1
2u_n.	1
t_n)/2;	1
t_n)(1	1
t_n^2)/4	1
s_{n+1}:	1
s_n^2))/2.	1
r_n)^2)/2	1
r_n^2)/2	1
r_n^2))/2	1
θ_n))/2	1
θ_{n+1},	1
-1/v_n.	1
1/v_n)(-1/v_n)	1
1/v_n^2	1
(1/v_n).	1
(1/v_n)*(	1
v_n)/v_n	1
v_n)/v_n^2	1
1/v_{n+1}	1
(1/v_n)(1/v_n	1
(1/v_n)*((1	1
v_n)/v_n)	1
v_n)/v_n^2.	1
v_n^2/(1	1
v_n?	1
v_n)(	1
v_n(v_n	1
1.0833	1
1.08333	1
0.09028.	1
12/12)	1
y2*2?	1
y2=13/288	1
2y2=13/144	1
((13/144)-1)	1
(13/144)*	1
-(13*131)/	1
(144^2)	1
-(1703)/20736	1
(1703/20736)	1
r=-2	1
θ)/???	1
1/v_n)	1
-1/v_n	1
1/v_n)/v_n	1
1)/v_n^2)	1
1)/v_n^2	1
2/(t_n)	1
b/v_n.	1
V_n	1
B/V_n.	1
B(2A	1
1)/V_n	1
V_n^2.	1
B/V_{n+1}.	1
V_{n+1},	1
-B/(some	1
V_n).	1
V_n^{-2}	1
-w_n.	1
self-conjugate	1
1-u.	1
anti-conservative	1
tank	1
((w_n^2	1
4(p_n	1
p_n?	1
p_n^2?	1
align:	1
2a*(2	1
4a)	1
T_{something}	1
r_n^2.	1
(3/2)(r_n^2	1
(3/2)*(r_n	1
1)*(r_n+1).	1
p1=4*(13/24)-1	1
(13/6)-1	1
(13/6	1
6/6)	1
=7/6	1
series).	1
(p1^2	1
((7/6)^2	1
(108/36))/2	1
-0.819444.	1
4*13/288	1
52/288	1
13/72	1
72)/72	1
4*(13/24)	1
(59/72)^2	1
0.671.	1
15552)/5184	1
(-12071)/5184	1
-2.3285.	1
-1.1639.	1
-0.0822;	1
4*(-1703/20736)-1	1
6812/20736	1
1703/5184.	1
(5184/5184)	1
-(6887/5184)	1
-1.328?	1
-0.3285.	1
-0.3285	1
-1.3285	1
0.3285)	1
-1.3285.	1
-6887/5184?	1
-6812/20736:	1
-1703/5184.	1
5184)/5184	1
-1.328...	1
-1.328.	1
p2^2:	1
(-59/72)^2	1
3*5184)	1
/5184	1
-12071/5184.	1
2^5*3^?	1
10368=2^5*3^4	1
32*81	1
2592?	1
32*81=2592.	1
2592*4?	1
2592*4=10368.	1
2^5*3^4?	1
10368?	1
81*128=10368?	1
81*128	1
81*28	1
-1.164.	1
y2*(2	1
-0.909722.	1
13*131=1703.	1
-1703/(2^9	1
-6812	1
-6812/(512*81)	1
-6812/(41472).	1
(4*1703)/(41472)	1
-6812/41472.	1
-1703/10368.	1
10368)/10368	1
Aha!	1
-0.1642?	1
6812/41472	1
0.1643.	1
y_{2025})	1
y_{2025})).	1
1)/4:	1
+1))/4	1
p_n)/4)	1
(2*(3	1
p_n))/4	1
p_n)/2.	1
p_{2025},	1
(p_{2025}+3)/(3-p_{2025}),	1
-3=0	1
-3)(p+1)	1
≈1.1667,	1
≈1.3556,	1
-1.6444,	1
by2	1
p4≈	1
-0.822...,	1
-1.16410?	1
(2)/(4)	1
deviations.	1
δ_n,	1
decays.	1
(something)^{2^{n}}?	1
ε_n.	1
ε)^2	1
-(2(1	1
ε^2)/2	1
ε^2/2)	1
(ε_n/2	1
(ε_n^2)/2.	1
ε_n^2/2	1
amplitudes	1
quadratically?).	1
O(ε_n^2).	1
sublinearly?	1
ε:	1
ε_n^2/2.	1
O(ε^2).	1
|ε|.	1
|-ε_n	1
ε_n^2/2|	1
ε_n/2|	1
|ε_n|*(1	1
ε_n/2|,	1
≈1.166,	1
7/6+1	1
2.1667	1
0.181	1
0.181,	1
-0.164	1
-0.822	1
-0.8219	1
ε4	1
+0.178	1
positive,...	1
0.18,	1
~0.18	1
slow;	1
0.18/2?	1
-3)/2??	1
(3/2)(	1
\cot(2θ).	1
θ_{n+1}.	1
(stuff)??	1
2√3)/2,	1
2√3]	1
2√3].	1
b_n)/2?	1
b_n)/2.	1
(4*3/(r_n	1
2√3/(r_n	1
r_n/(r_n-1).	1
r_n/(r_n-1))	1
(2√3/(r_n-1))	1
(4*3	1
r_n/(r_n	1
1/(r_n	1
a1/b1	1
(p1+√3)/(p1-√3).	1
p1=7/6,	1
p1+√3	1
(7/6	1
=1.1667)	1
+1.732	1
2.8987;	1
p1-√3	1
-0.5653	1
-5.126.	1
-5.126,	1
(A+B√3)/(C+D√3)	1
r_1?	1
3cosh(2θ)	1
cosh(α_n).	1
q_{n}	1
2c_n?	1
"Babylonian	1
method"?	1
3/p_n)/2,	1
cot(2θ).	1
(cot(2θ)	1
evidently.	1
cot(θ_n),	1
(3/2)(cot^2	1
cot(2θ_n))	1
u(	1
*(t^{2^{n-1}}	1
t^{-2^{n-1}})/	1
(t^{2^{n-1}}	1
t^{-2^{n-1}})?	1
approximants	1
1/z_n)?	1
θ)/(sin	1
(e^{iθ}+e^{-iθ})/(i(e^{iθ}	1
(e^{iθ}+e^{-iθ})/(e^{iθ}	1
(z+1/z)/	1
(z-1/z)	1
z=e^{iθ}.	1
cotθ_n,	1
e^{iθ_n}:	1
z_n^{-1})/(z_n	1
z_n^{-1})	1
coth(2^{n-1}	1
ξ)	1
e^{ξ}?	1
θ_n)/2?	1
csch^2.	1
D)/(A	1
(cos(2θ)+1)	1
θ_{n+1}?	1
associating	1
coth(θ_n)?	1
Binet-like	1
s_{n+1}/s_n?	1
a_{n+1}/a_n	1
a_{n-1}/a_{n},	1
p's?	1
φ_{n+1}/φ_n	1
Riccati	1
ODE	1
a_{n-1},	1
(a_{n+1}	1
a_{n-1})	1
(a_n^2?)	1
z_{n-1})/z_n?	1
(A_{n-1}	1
A_n)?	1
Chebyshev,	1
(α+α^{-1})/2.	1
α^{-2^{n-1}}?	1
α^{2^n}	1
α^{-2^n}	1
(α^{2^{n-1}})^2	1
(α^{-2^{n-1}})^2	1
(p_n)^2	1
α^{-2^{n-1}},	1
α^{-2^{n-1}}	1
α^{-2^{n-1}})?	1
A*(α^{2^{n-1}}	1
α^{-2^{n-1}}).	1
A*(α^{2^n}	1
α^{-2^n})	1
A*(α^{2^{n-1}})^2	1
A*(α^{-2^{n-1}})^2	1
A*(a^2	1
A*(p_n^2/A^2	1
2)??	1
A(a	1
p_n/A.	1
A*((p_n/A)^2	1
(p_n^2)/A	1
p_n^2:	1
1/A	1
-3/2?	1
A(α^{2^{n-1}}	1
ab=1.	1
(p_n)	1
sqrt((a-b)^2	1
+4ab)	1
sqrt((p_n/A)^2	1
+4).	1
suffers	1
7/6,	1
something/h_n	1
h_n	1
(a_n/b_n	1
b_n)/b_n;	1
a_n/b_n)	1
a_n)/b_n.	1
b_n)/(3	1
wow!	1
suspect?	1
(a+3b)	1
(a+3b)/d,	1
(3b-a)/d,	1
a)/d	1
(6b)/d	1
(6b)/d.	1
m'+n'	1
6b,	1
3b_n,	1
a1=7,	1
b1=6.	1
(p1+3)/(3-p1)	1
(7/6+3)/(3-7/6)	1
(7/6+18/6)/(18/6-7/6)	1
(25/6)/(11/6)	1
n1=11.	1
m1+n1=36.	1
6*b1=6*6=36,	1
6*b1;	1
-59/72;	1
(p2+3)/(3-p2).	1
p2+3	1
(-59	1
157/72.	1
275/72.	1
(157/72)*(72/275)=157/275.	1
m2=157,n2=275.	1
6*b2	1
6*72	1
numerator+3b	1
6*b2.	1
m2,n2	1
(gcd(157,275)=1).	1
-12071/10368:	1
(p3+3)/(3-p3).	1
p3+3	1
(-12071	1
31104)/10368	1
3=31104/10368?	1
3*10368=31104.	1
12071)/10368	1
+12071)/10368	1
43175/10368.	1
(19033/10368)	1
(43175/10368)	1
n3=43175.	1
m3+n3	1
=19033+43175	1
6*b3	1
=468,195,313/821,749,775.	1
p_n),	1
3)/(x	1
3*((157/275)-1)/(157/275+1)	1
3*((157-275)/275)/((157+275)/275)	1
3*(-118/275)/(432/275)	1
3*(-118)/432	1
-354/432	1
((468,195,313	1
821,749,775)/821,749,775)	1
((468,195,313+821,749,775)/821,749,775)	1
(-353,554,462/821,749,775)	1
(1,289,945,088/821,749,775)	1
3*(-353,554,462)/1,289,945,088	1
-0.822...	1
numerator/2	1
530,331,693;	1
denominator/2	1
algorithm:?	1
(a4)/(b4)	1
(12071)^2/(10368^2).	1
107,374,182?	1
(10,368)*(10,368).	1
10,000^2=100,000,000;	1
2*10,000*368=7,360,000;	1
368^2=135,424;	1
sum=107,495,424?	1
10368*10368	1
(10368*10000)+(10368*368)	1
(10368*300=3,110,400	1
10368*68=	1
10368*60=622,080	1
10368*8=82,944)	1
3,815,424.	1
3*107,495,424)	1
322,486,272)	1
(214,990,848)	1
gcd(176,777,231,	1
214,990,848).	1
1.354,	1
-1.646,	1
-0.823,	1
176777231	1
2+1+4+9+9+0+8+4+8	1
(1,060,663,386)/1,289,945,088	1
-(1,060,663,386)	1
176,777,231?	1
-6*176,777,231	1
(6*214,990,848)	1
b1=6=2*3,	1
b2=72=2^3	1
b3=10368	1
*3^?;	1
*?;	1
3456;	1
/3=1152;	1
/3=384;	1
/3=128;	1
b3=2^7*3^4.	1
b4_unreduced	1
(b3)^2	1
2*(2^7	1
(2^14	1
(32768*6000)+(32768*561).	1
32768*6000=196,608,000;	1
32768*500=16,384,000;	1
32768*61=32768*60+32768	1
1,966,080+32,768=1,998,848;	1
16,384,000+1,998,848=18,382,848.	1
196,608,000=214,990,848.	1
2^1*3^1.	1
2*6^2	1
2^3*3^2	1
2*(2^3*3^2)^2	1
2*2^6*3^4	1
2^7*3^4.	1
2^{something_n}	1
3^{something_n'}.	1
3^{f_n}.	1
f_1=1.	1
f_n}	1
f_n}.	1
e_n,	1
e_1=1.	1
non-homogeneous:	1
e_n^h	1
C*2^{n-1},	1
2A+1	1
e_n^p	1
C*2^{n-1}	1
3^{f_n}	1
3^{2^{0}=1}=3	1
2^2-1=3	1
=>2^3=8.	1
*3^{2}=9	1
2^3-1=7	1
=>2^7=128,	1
2^4-1=15	1
=>2^15=32768,	1
3^{8}=6561	1
32768*6561=214,990,848	1
b_n^2)/2,	1
occur:	1
b1=6,	1
a1=7.	1
3*36)/2	1
-108)/2	1
(-59)/2?	1
(49-108)	1
-59/2...	1
108)/2	1
-59/2?	1
-59.	1
-59/2	1
((a_n/b_n)^2	1
gcd(|-59|,72)	1
(-59)^2	1
3*72^2	1
3*5184	1
-12071.	1
gcd(12071,	1
10368)	1
(-12071)^2	1
3*10368^2	1
145,709,041;	1
(10,368)^2	1
107,495,424;	1
3*b3^2	1
322,486,272;	1
-176,777,231.	1
2*107,495,424	1
gcd(-176,777,231,	1
214,990,848)	1
2^{2*(2^n	1
2^{2^{n+1}	1
≡1^2	1
a2≡1	1
Inductively,	1
b_n≡0	1
(A+3B)	1
B)=1.	1
A+3B,	1
6B/gcd(A+3B,6)	1
gcd(3B	1
A,6)	1
gcd(A+3B,6B)	1
1,2,3,6.	1
gcd(25,6)=1	1
A=-59	1
B=72	1
-59+216=157	1
gcd(157,6)=?	1
mod2=1	1
1+5+7=13	1
m+n=6*72=432.	1
A=-12071,	1
B=10368	1
-12071+31104=19033	1
6*10368=62208.	1
A=-176,777,231,	1
B=214,990,848	1
a+3b	1
3*214,990,848	1
4+6+8+1+9+5+3+1+3=40?	1
+3=40.	1
=6*B=6*214,990,848	1
1,289,945,088?	1
6b4	1
6*214,990,848	1
-a)/g	1
6b/g	1
6b=	1
3^{2^{n-1}};	1
a2=-59≡?	1
a3=-12071	1
1+2+0+7+1=11	1
5^3)	1
3^{f},	1
3^{f}	1
gcd(2,125)=1,	1
k≥1?	1
2^20?	1
2^{E_mod	1
100*k}	1
(2^{100})^k	1
ord_{125}(2).	1
ord	1
2^{φ(125)}	1
3^b	1
100=4*25.	1
lcm(period	1
mod25)	1
lcm(?,	1
n=0:1	1
n>=2:0	1
mod100=4?	1
52*2=104	1
=20?	1
-2^2	1
2^22=4	1
101*20=2020	1
of20,	1
2023≡3.	1
3+2	1
(2024	1
3^{17})	1
128-125=3).	1
(2^7)^2	1
(2^14)^2	1
-125*10	1
81*16	1
10*125	1
2^5=32;	1
2^10=32^2=1024	1
≡1024-8*125=1024-1000=24;	1
24^2=576	1
≡576-4*125=576-500=76;	1
76*24=1824	1
≡1824-14*125=1824-1750=74;	1
*2^2	1
≡296-2*125=296-250=46.	1
-125*1=118,	1
≡354	1
-2*125=354-250=104,	1
≡312-2*125=312-250=62,	1
62*3=186	1
≡186-125=61,	1
61*3=183	1
≡183-125=58,	1
58*3=174	1
≡174-125=49,	1
49*3=147	1
≡147-125=22,	1
22*3=66,	1
66*3=198	1
≡198-125=73,	1
73*3=219	1
≡219-125=94,	1
94*3=282	1
≡282-2*125=282-250=32,	1
32*3=96,	1
96*3=288	1
≡288-2*125=288-250=38.	1
(3^{17}	1
1625.	1
1748-1625	1
(mod125),	1
8*124=992).	1
≡3;	1
≡376-3*125=376-375=1.	1
376-125*3=376-375=1.	1
120*47	1
and124,	1
a_n)/g	1
(odd+even=odd),	1
b_n)/g,	1
a)/g	1
(6b)/g.	1
6b/g.	1
6b1/g	1
m1+n1=36;	1
b2=72	1
=>6b2/g	1
=432	1
=>6*10368=62208	1
(p_n+3)/(3-p_n)	1
2*3*2^{2^{2025}	1
(2^{...}	1
3^{...})	1
mod20).	1
M=2^{2^{2025}}	1
2^{32}*3^{17}	1
46*38=1748	1
1748-125*13=1748-1625=123.	1
248?	1
-125*1=123	1
-8*31=0	1
answer=248.	1
e_mod	1
2^{e_mod	1
100k}	1
b_n's	1
3^{2^{2024}};	1
125-??	1
5^3;	1
(2)*(3).	1
2^{...+1}	1
exponent≥3).	1
(1/3)*(x_k	1
(p_n+3)/(3-p_n),	1
3(x_n	1
3*((25/11)-1)/((25/11)+1)	1
3*((14/11))/(36/11)	1
(14/36)	1
3*(7/18)	1
=7/6,	1
-3)/2?	1
-108)/36)/2	1
2^{2-1}=2^1=2,	1
2^{4-1}=2^3=8,	1
=2^{8-1}=2^7=128	1
=6*b_n	1
=6*2^{2^n	1
*3^{2^{n-1}}	1
=2^{2^n}	1
6*b_n,	1
resumed.	1
(6*b_n)	1
-1)/(x_n	1
7/6;	1
-59/72,	1
(p2+3)/(3-p2)	1
(-59/72	1
59/72)?	1
=275/72,	1
=157/72.	1
(157/72)/(275/72)	1
x_{2025}$	1
B_n^2.	1
Mod3:	1
gcd(odd,2)	1
\cot(theta_k)	1
(u_{k+1}+u_{k-1})/u_k?	1
y_{k+1}/y_k?	1
Y_{k+1}/Y_k.	1
Y_k/Y_{k+1}.	1
Y_k^2)	1
Y_{k+1}).	1
Y_k^2)/(Y_k	1
Y_{k+1})/(Y_k	1
Y_{k+2}/Y_{k+1}.	1
Y_{k+2}/Y_{k+1}	1
Y_{k+1}:	1
Y_k)	1
Y_{k+1}.	1
Y_k^2.	1
Y_k.	1
(625/121)	1
5.16529.	1
(25/11)*121?	1
(25*11)/121	1
275/121	1
121/121	1
121)/121	1
(471)/121?	1
350;	1
3*(25/11)	1
75/11	1
(75*11)/(11*11)	1
825/121.	1
11*11.	1
121*75	1
(11^2)*75	1
11^2*75.	1
4710	1
5181.	1
5181/(121*75)	1
5181/(9075).	1
9075:	1
3894.	1
3*1287	1
3861	1
33*39	1
5181/33	1
157.0?	1
33*157	1
157*30	1
4710,	1
157*3	1
5181).	1
9075/33	1
33*275	1
(30*275)+(3*275)	1
8250+825	1
x_3:	1
x_2^2	1
(157^2)/(275^2).	1
24649/75625.	1
(24649/75625)	1
275*275	1
75625:	1
(157*200)+(157*75)	1
43175/75625.	1
75625/75625.	1
75625)/75625	1
57099/75625.	1
(471*275)/75625	1
471*275	1
470*275	1
(47*2750)	1
129250?	1
275*471	1
275*(470+1)	1
275*470	1
(275*47*10)	1
(12925*10)	1
129250	1
275*47	1
12925,	1
129250,	1
x_{3}	1
(57099/75625)	1
(129525/75625)	1
GCD(57099,129525).	1
114198,	1
114350?	1
(129525	1
114000)	1
15,525	1
198	1
GCD(57099,129525)	1
GCD(57099,15327).	1
45981,	1
GCD(15327,11118).	1
GCD(11118,4209).	1
GCD(4209,2700).	1
4209-2700=1509,	1
GCD(2700,1509).	1
2700-1509=1191.	1
GCD(1509,1191).	1
1509-1191=318.	1
GCD(1191,318).	1
GCD(318,237).	1
318-237=81.	1
GCD(237,81).	1
÷81	1
2*81=162	1
GCD(81,75)=6?	1
81-75=6.	1
GCD(75,6)	1
mod6=3.	1
GCD(6,3)=3.	1
x_4:	1
0.4?	1
0.4407;	1
3]/4	1
~0.571,	1
~0.441,	1
(x_3^2	1
x_3).	1
uppercase.	1
(x+1)/(x-1/2)	1
y^something.	1
y^k?	1
m^{-1}(	1
(-y	1
)/(2y	1
2(y-1).	1
applied,	1
m^{-1}(y_k)	1
m(f(x))	1
((2x	1
3(-?)	1
0x	1
(multiplication	1
-y_k.	1
y_1.	1
x_1=25/11	1
(~2.2727);	1
x_2=157/275	1
(~0.571);	1
x_3=19033/43175	1
(~0.4407).	1
x_1,	1
m^{-1}(y).	1
1.7727;	1
1)=3.2727.	1
y1≈0.5415.	1
0.071;	1
(0.571+1)=1.571;	1
0.0452.	1
-y_k,	1
b=-1	1
(2(t	1
(x_{k+1}+1)/(x_{k+1}	1
"x	1
1/x".	1
(y_k^2/3	1
3/y_k.	1
y/3+3/y	1
t_k^(-1)	1
1)/(2.2727	1
3.2727	1
1.7727	1
1)/(0.5714	1
1.5714	1
22.0.	1
1.846,	1
22.0	1
(t1)^?	1
1.846^?	1
0.4407:	1
(0.4407+1)/(0.4407-0.5)	1
1.4407	1
(-0.0593)	1
-24.28.	1
-24.28:	1
-24.28	1
≈22.1:	1
-1.097.	1
~0.5415.	1
0.5)/(0.5714	1
0.0714/1.5714≈0.0455.	1
(0.4407	1
0.5)/(0.4407	1
-0.0593/1.4407	1
~0.5415,	1
y2~0.0455,	1
y3~	1
y2/y1≈0.084;	1
y3/y2≈-0.907;	1
(reaching	1
+1/x	1
(x+1/x	1
1.5/3	1
-3/3	1
≈0.4407;	1
x3^2:	1
(19033*19000	1
19033*33).	1
-19033	1
380660-19033	1
(43175*43175).	1
43175*175.	1
43175*(100+75)	1
(Alternatively:	1
43175*50	1
43175*25	1
2,158,750	1
1,079,375	1
3,238,125).	1
(19033*43175)	1
19033*(43000+175)	1
(1,864,080,625)/	1
(362,255,089)	1
(821,749,775)	1
(1,864,080,625)	1
(-821,749,775	1
1,042,330,850.	1
+362,255,089	1
3*(19033/43175)	1
57099/43175	1
(57099*43175)/(43175^2)	1
(57099*43175)	1
57099*(43000+175)	1
57099*175.	1
57099*43*1000	1
(57099*43)*1000.	1
57099*43	1
57099*40	1
57099*3	1
2,283,960	1
2,455,257.	1
2,455,257,000.	1
57099*175	1
57099*100	1
(57099*75).	1
57099*3*25	1
171,297*25	1
4,282,425.	1
4,282,425	1
9,992,325.	1
2,455,257,000	1
9,992,325	1
(2,465,249,325)	1
(D/N')?	1
D/D'	1
N/D'	1
GCD(1,404,585,939,	1
343,922,553*3	1
1,031,767,659.	1
346,748,724	1
-25,435,539	1
290,103:	1
-580,206	1
269,055	1
11,715:	1
-11,715	1
(1,404,585,939/3)	1
(2,465,249,325/3)	1
775;	1
by??	1
468,195,313:	1
0.5695?	1
x2≈0.5714,	1
x4≈0.5698,	1
x3≈0.4407.	1
0.44-0.5,	1
0.57-0.57...	1
2-cycles	1
3/(u	1
(w_k)/3?	1
(w_k/	1
w_k)).	1
(sqrt(3)^2)/w_k?)	1
(sqrt(3)/w_k)	1
(3)^(1/2)	1
sqrt(3))(w_k	1
3/w_k).	1
v_k^2/3.	1
3/w_k)/sqrt(3).	1
(1/w_k)*3?	1
(1/w_k)*?	1
√3/v_k	1
√3/(√3	1
w_k)=1/w_k.	1
1/(2x)?)	1
1/x_k:	1
(1/3)(1/x_k	1
f(1/a).	1
3/t.	1
t_k/√9?	1
3/t_k)	1
/3)/√3	1
(3/t_k)/√3	1
w_k/(3√3)	1
w_k/3.	1
3/(3	1
(w_k/3)	1
(1/w_k).	1
sqrt(3?)	1
1/w_k	1
(3w_k).	1
coth(something)	1
cosh(theta),	1
theta).	1
3(cot^2	1
(2)/(	1
(2)/(sqrt(3)	1
cot(some	1
angle)?	1
2θ)/(sin	1
tan(θ)?	1
3(tan^2	1
(sec^2	1
(1/cos^2	1
1/(sqrt(3)	1
cot)	1
cot(π/6	1
cot(θ')	1
m^{(-something)}?	1
/(3	1
3/t_k,	1
(9/t_k)/3	1
3/(3/t_k)	1
t->3/t:	1
(3/t)/3	1
3/(3/t)	1
9/t)/3?	1
t_k/√3,	1
6/(3	1
1.2247.	1
1.2247;	1
(w^2+3)/(3w)	1
(3w)	1
6/2)	1
sqrt{6}	1
sqrt{(9/6)}?	1
sqrt(2/3))/2	1
sqrt(2))/	1
sqrt(2*3)/?	1
sqrt(1.5)	1
1.224744871.	1
((1.5)+3)/(3*1.2247)=4.5/3.6742≈1.2247.	1
2.1213.	1
sqrt(3)*w	1
sqrt(3/2)=	1
2.1213	1
3.1213.	1
3.121.	1
sqrt{9}	1
sqrt(9):	1
9/t)/2.	1
(t/3	1
3/t)	1
9)/(3t).	1
11^2)/(25*11)	1
(275)	1
(2.712727...).	1
2.712727.	1
3/(471/275)	1
3*275/471	1
825^2)/(825*471)	1
825^2)/(825*471).	1
(t1)/3,	1
75625)/(432...?).	1
100274/43,175	1
2.3226;	1
57274;	1
1.32257?	1
1.322?	1
~2.3226?	1
0.571+1.7516	1
1.3226.	1
~1.3226.	1
2.3225;	1
≈1.7127.	1
≈1.3225,	1
≈2.3225.	1
3/	1
(275/471)	1
(471/825)	1
471?	1
471=3*157;	1
825=3*275,	1
275/157?	1
3*275=825,	1
3*157	1
=471.	1
75625)/	1
(43,175)	1
57,099/3	1
19,033;	1
14,391.666?	1
13,924;	1
1,403?	1
(t2)/3?	1
(57,099/43,175)/3	1
57,099/(129,525)	1
57,099/3=19,033;	1
129,525/3=43,175.	1
19,033/43,175,	1
-1)/(x_k+1)	1
a=1/2,	1
b=-1.	1
-(2y+1)/(2(y	1
-(2y+1)/(2(y-1))	1
(2y+1)/(2(1-y)).	1
(1)/2	1
y->∞	1
y->∞,	1
(2y)/(	1
reciprocate	1
(2y+1)/[2(1-y)].	1
(2y+1)/[2(1-y)]	1
(2(1-y))^2	1
[2(1-y)]^2	1
