word	frequency
(1875/2))	1
(1875/2)	1
937.5	1
76.5	1
area".	1
0)/√2	1
-2)/√6?	1
√2,	1
1^2)=√3.	1
(I1):	1
(1+...)	1
-0.8?	1
x<25	1
75+x	1
-1+38=37,	1
(1+x)>0?	1
(x-y)(1+75-x-y)	1
(75-x-y))	1
y)(1+x)	1
(75-x-y)	1
x+2y-75.	1
(x,y	1
free).	1
x=y=z,	1
x=y=z=25,	1
1+y?	1
(75+1)/2)	1
x=-1),	1
y=x),	1
x+2y=75.	1
x=-1:	1
-1+2y=75	1
2y=76	1
(507/2)?	1
(26,26)	1
(507/?)	1
(something)*√(something).	1
metric,	1
parametrization	1
r(u,v),	1
|r_u	1
r_v|	1
|(1,0,-1)	1
(0,1,-1)|	1
(x-y)(76-x-y)	1
x-y=0,	1
x+y=76,	1
x+2y=75,	1
x+y=37,	1
x+y<76.	1
x+y<76)	1
x/2,	1
(175)/2	1
87.5	1
M>0	1
(-M))/2	1
(-M)	1
M+76.	1
(M+76).	1
(M+76)	1
38.5,	1
(76-x):	1
(75-x	1
-152+2x)/2	1
(75-50)/2	1
76-50	1
max(76-x,	1
(x-77)/2,	1
|x|,	1
(75+|x|)/2.	1
(-10)=86.	1
x+2y>75	1
(75+(-0.999))/2?	1
(75.999)/2	1
37.9995,	1
37.0005,	1
parametrization.	1
dA_plane	1
xy-projection)	1
isometric?	1
dx^2+dy^2+	1
(dx+dy)^2?	1
1+y>0,	1
(75-x)/?	1
z<x<y)	1
(z-x)(1+y)<0,	1
z-x	1
x>z.	1
1+x?	1
y=20,	1
z=31,	1
1+x=25>0,	1
1+y=21>0,	1
1+z=32>0,	1
20*31	1
24-620	1
-596;	1
31*24	1
20-744	1
-724;	1
24*20	1
31-480	1
-449.	1
-596	1
-724	1
1+z>0.	1
y-z>0	1
75-z	1
z>	1
(y-z)(1+x)<0:	1
y<-1.	1
|(B-A)	1
(C-A)|/2	1
|(0,39)	1
(26,26)|/2	1
39*26|/2	1
(something)√(something).	1
z=65.	1
(10*65)	1
-650,	1
(65*0)=10,	1
(0*10)=65,	1
z=76.	1
z=76	1
(x-y),	1
z+1?	1
(u+v+w)	1
w*(u-v)	1
sign(u-v)	1
v-w.	1
u*(v-w)	1
sign(u)	1
sign(v-w)	1
cross-section	1
u,v,w>0	1
x+y+z=constant,	1
78-u-v>0,	1
u/2?	1
min(78-u-v?	1
3u/2	1
(2028/4)	1
∂/∂u	1
∂/∂v	1
A_uv,	1
A_uv.	1
A_uv	1
(-1,77].	1
restrictions:	1
1+x<0	1
(1+x)(y-z):	1
z=1,	1
(1+x)=1>0	1
(1+z)=2>0	1
<0.	1
(1+x)=0,	1
polyhedron	1
equilateral)	1
B=(-1,77,-1).	1
12168?	1
x>-1,y>-1,z>-1)	1
A_triangle	1
(√3/2)*6084	1
(507)	1
1+z<0	1
x>-1.	1
(y+z).	1
-z	1
y<z),	1
(-50)	1
(z<x<y)	1
x>y.	1
x>y>z,	1
-45,	1
x<	1
z<	1
(-10)	1
2z,	1
N)/2.	1
(√3/4)*(side)^2	1
6084/4	1
(1521)*2?	1
Side^2	1
12168√3/4	1
transpositions.	1
x>y>z	1
(z,y,x)	1
z>y>x,	1
z<x,	1
(x<z<y,	1
x<y),	1
z-x<0,	1
z<x.	1
finiteness	1
z*x?	1
A=B=C.	1
finite)	1
unbounded)	1
(unbounded)	1
x<z.	1
{x<y}	1
{y<z}.	1
z=x.	1
(1/6)*Area(T)	1
-78)^2+0^2)=78√2.	1
"satisfy	1
zx)	1
(y-z)(1+x).	1
(z-x)(1+y).	1
symmetric;	1
presumably.	1
75/2?	1
most,	1
-100.	1
relative?	1
(75-x)	1
75/2,	1
75-2x	1
>75,	1
2(-100)=275,	1
75.5,	1
75.9,	1
(x-y)<0:	1
(y-z)<0:	1
75.999,	1
75.999?	1
-924.001,	1
restrictive?	1
(75)/2	1
(75-37)/2	1
38/2	1
76-37=39,	1
u=25	1
including).	1
37.75,	1
(-0.5)=76.5,	1
(75-24)/2	1
51/2	1
25.5,	1
76-24=52,	1
v=(75-u)/2	1
152-75	1
meet:	1
max(u,?)	1
"boundary"	1
play	1
(152-2u	1
-75+u)/2	1
(-0.5)=76.5.	1
enclose	1
-1+2v=75	1
2v=76	1
v=38,	1
38).	1
u+2u=75	1
3u=75	1
v=25.	1
(-1)=39,	1
(25-38)/(25	1
(-13)/(26)	1
(-1/2)(u	1
(-1/2)(u+1)	1
(u+1)/2	1
76/2,	1
(u+1))/2	1
77;	1
38;	1
v=37.5,	1
u+v=37.5,	1
(-1,38)?	1
-1+38	1
v=10.	1
(10>0);	1
(75-0)/2	1
u+v=76,	1
u=25.	1
1+x>0.	1
xy-plane?	1
[[2,1],[1,2]].	1
infinitesimal	1
sqrt(1+	1
(∂z/∂x)^2+(∂z/∂y)^2)	1
xy-plane:	1
|det(V2-V1,	1
V3-V1)|	1
(0,10).	1
10*65	1
-650;	1
metric.	1
(x,y,75-x-y)	1
xy-plane).	1
(26,26).	1
2*(1/4)*(1/4)	1
1+3+3	1
1+1+0	1
(2*(number	1
2*(intersection	1
face.	1
sphere:	1
(2+2n+n(n-1))/2	1
(n^2+n+2)/2,	1
n(n+1)/2+1	1
(n^2+n)/2+1	1
(n^2+n+2)/2.	1
diameters'	1
0+1+1=2.	1
crosses),	1
inside]	1
intersections].	1
intersections]	1
described)	1
(2*25)*P(chord	1
(300)*P(two	1
(random	1
(cosθ,	1
sin(β)	1
expectations:	1
horizontal]	1
Q_a	1
Q_b,	1
P(quadrant	1
(a,b))	1
(Q1',	1
Q2')	1
q).	1
(c,d)),	1
γ)(α	1
γ)(β	1
w,z	1
(π/2?	1
adjacent?)	1
(cyclic).	1
π].	1
(x_i,	1
x_j)	1
(x2,x4),	1
P4.	1
which):	1
(P2,P4)	1
P3.	1
P3?	1
(P1,P2),	1
(P2,P3),	1
(P3,P4),	1
(P4,P1).	1
correlated	1
(0-90),	1
(90-180),	1
(180-270),	1
(270-360).	1
(c,d)).	1
sorted,	1
"offset"	1
Qk,	1
(B1,B2).	1
max(A1,	1
max(A2,	1
interval),	1
B1)=1/2.	1
P(A2	1
B2)=1/2.	1
1/4+1/4	1
A1=0.1,	1
B1=0.2,	1
A2=1.6	1
1.57,	1
B2=1.5?	1
3.14)?	1
1.57);	1
1.57),	1
1.57+1.57=3.14).	1
u=0.1),	1
(w=0.2),	1
1.57+0.1	1
(v=0.1),	1
1.57+0.05	1
(z=0.05).	1
π+v_B	1
encounter:	1
π+v?	1
(π+min(v))	1
(π+max(v))	1
π+min(v)	1
π+max(v),	1
u_A+2π.	1
v)),	1
v)).	1
π+v_B,	1
A2=200°	1
u=10°,	1
v=20°	1
180-270.	1
B1=30°,	1
B2=210°	1
offset	1
(3π/2+min(v))	1
(3π/2+max(v))	1
3π/2+	1
u_B)	1
{1,3,4}.	1
offsets.	1
(B2	1
u_A=10°,	1
a_A=10°?	1
a_A=10°	1
Take:	1
100°;	1
(10°,100°)	1
(20°,200°)	1
(200°	1
v_B?	1
(3,4);	1
separated;	1
exactly;	1
little?	1
Type:	1
0/360.	1
"Same	1
type"	1
computed类似?	1
(0<=u_A<π/2),	1
(0<=a_A<π/2)	1
(0<=u_B<π/2),	1
(0<=b_B<π/2)	1
P((1,2))	1
P((1,2)	1
(1/6)*(1/6)*2?	1
(1/6)*(1/6)=1/36.	1
(1/6*1/6)/(	1
(1/36)/(4/9)=	1
(1/36)*(9/4)=1/16.	1
types),	1
Sum_{type}	1
(3/4)*(1/3)=1/4.	1
non-disjoint.	1
2*(1/8)=1/4.	1
1=(1,2),	1
2=(2,3),	1
3=(3,4),	1
4=(1,4)}.	1
4*(1/4^2)=4/16=1/4.	1
2/16=1/8),	1
(1/8)*1/2	1
P((1,3))	1
P((2,4))	1
p_adj	1
p_opp	1
(4/9)*(3/8)=12/72	1
(1/9)*(3/4)=3/36	1
50*(2/3)	1
1+3+	1
2*(2/3)=4/3,	1
1+3+7/3	1
(lower))	1
certain.	1
(x<0),	1
1+3+2=6.	1
(2*(1/6)	1
(1*(4/6))?	1
(x<0)	1
intersection;	1
(x<0,y>0)	1
(x<0,y<0)	1
25*(2/3)=50/3,	1
1+100/3?	1
(103/3)	1
(84+103)/3	1
187/3,	1
puzzling	1
E[I].	1
C(25,2)*(17/36)	1
(300)*(17/36)=	1
(103+425)/3	1
(100+425)/3)	1
(100+425)/3	1
28+176=204.	1
(angles)	1
(4/(3*(4π^2))	1
∫_{θ1,θ2	1
∫_{φ1,φ2	1
(1/(3π^2))^2	1
(φ1,φ2)	1
dφ1	1
dφ2.	1
(0.3333).	1
[adjacent]	1
[opposite]	1
2*(1/4)*(1/4)=1/8	1
6*(1/8)=6/8=3/4?	1
1/4+3/4=1,	1
1/2.)	1
0):	1
b)=1/2.	1
offsets:	1
(3,3)	1
Different:	1
(1,2)-(2,3),	1
(1,2)-(1,4),	1
(2,3)-(3,4),	1
(3,4)-(1,4)	1
(1,2)-(3,4)	1
(2,3)-(1,4)	1
same)*1/2	1
good)*1/2	1
bad)*0.	1
2*(1/16)=1/8.	1
4*(1/8)*(1/2)=4/16=1/4.	1
opposite",	1
(unconditional)	1
(2/3)*(1/3)=2/9,	1
2/9,	1
each;	1
(1/4)*(1/2)=1/8	1
2*(1/2)*(1/2)=1/2	1
adj,	1
(chord-diameter	1
(chord-chord	1
manner	1
Arcs	1
1+0+2=3?	1
(crossings+1)	1
adds.	1
1+1+0=2,	1
regions=2.	1
Intersections:	1
themselves).	1
reject?	1
circumference/4	1
radius=1?	1
2πR.	1
R=1	1
done?	1
selections.	1
Disk:	1
half-circles	1
(y>0).	1
linearity:	1
(-0.5,0)	1
(0,0.5).	1
25*(2/6)=25/3,	1
25*(4/6)=50/3.	1
Adjacent:哪些相邻？(1,2):	1
y<0?	1
crossing,	1
cos179	1
sin179	1
0.01745;	1
cos181	1
sin181	1
{Q1,Q2},	1
1/(2π).	1
(1/(2π))/(1/4)=2/π.	1
[θ_i_min,	1
θ_i_max]	1
(opposite)?	1
probability(adjacent)	1
probability(opposite)	1
(opposite,	1
2/9+2/9+1/9	1
(θ1,θ3)	1
(θ2,θ4)	1
i<j?	1
circle;	1
(O).	1
reverse:	1
(B2)?	1
[B1,	1
relabel?	1
(wrapping	1
B2=200°,	1
interlace.	1
A1=5°,	1
B1=10°,	1
A2=185°,	1
5°,	1
185°,	1
185°.	1
185-5=180,	1
190-10=180,	1
shifting)	1
Q1-Q3	1
Q2-Q4.	1
200;	1
10-200	1
100-350.	1
271°.	1
[180,270].	1
B4=280°,	1
A4=300°.	1
reliable	1
(cos120,	1
0.8660);	1
-0.9848);	1
(cos300,	1
sin300)	1
-0.8660).	1
φ1,	1
φ2	1
sin((θ1-φ1)/2)sin((θ2-φ2)/2)	1
sin((θ1-φ2)/2)sin((θ2-φ1)/2)	1
successor	1
A1=100°	1
A2=300°?	1
(360+100=460).	1
doesn't,	1
(20°	1
160°	1
360+100=460,	1
160°?	1
120,...	1
wrap-around:	1
100+360=460).	1
300).	1
100-120,	1
120-280,	1
280-300,	1
300-100.	1
1/8+1/8+1/2	1
mapped	1
reverse).	1
A1-B1	1
B2=100°,	1
(10°)	1
350:	1
skinny.	1
amounts,	1
A2=100°;	1
B1=5°,	1
B2=95°.	1
5,10,95,100.	1
(empty).	1
A2-B3.	1
B2-B3	1
B3-B4.	1
A1-B3	1
A2-B4.	1
P(intersect)=0	1
(1/4)*(1/4)=1/16	1
(2/3)*(1/4)*2?	1
(2/3)*(2/3)=4/9.	1
(1/6)*(1/6)=1/36?	1
(1/9)/(4/9)=1/4.	1
(2/36)	1
counted;	1
{4,1};	1
{3,4};	1
2*(1/36)=2/36?	1
quadrant:那就是	1
{3,4}:	1
2*(1/36)=2/36=1/18,	1
{4,1}:	1
2/36=1/18,	1
(same)	1
share)	1
no-share)*0	1
(1/18)+(2/18)=3/18=1/6.	1
adjacent)=4/9	1
(1/6)*(9/4)=9/24=3/8	1
weights:	1
no-share	1
1/8+1/4=3/8.	1
adjacent-adjacent:	1
larger),	1
B1A2,	1
A2B3,	1
B3A1.	1
B1B3.	1
diagonals!	1
adjacent-adjacent	1
share至少	1
(B1)	1
(A1).	1
(B2)	1
(A2)?	1
Shared	1
(B3)	1
(A3)	1
opposite-opposite:	1
(1/3)*1	1
C(25,2)=300	1
(4/9)*(3/8)=12/72=1/6.	1
2*(2/3)*(1/3)=4/9,	1
indistinguishable,	1
A=(1,2),	1
B=(2,3),	1
C=(3,4),	1
D=(4,1).	1
(D,A).	1
(A,C):	1
2*(1/6)*(1/6)=2/36=1/18,	1
(B,D):	1
1/18,	1
share-one)	1
disjoint)	1
AA)	1
2/18	1
(1/6)*(9/4)=9/24=3/8.	1
AA	1
AO)	1
(1/6)^2?	1
(1/6)^2=1/36,	1
2/36=1/18.	1
2*(1/6)*(1/6)=2/36=1/18.	1
(1/18)/(1/9)=1/2,	1
1/4+1/2=3/4.	1
C(25,2)*17/36	1
(300)*17/36	1
(2*25*(2/3))	1
(3/3	1
100/3)=103/3,	1
2π))	1
create.	1
L27,	1
sum_{i=1}^{27}	1
disk]).	1
accordingly.	1
surely.	1
D2.	1
infinitely.	1
m+1+1	1
non-intersecting	1
1+2+1	1
1+n+I	1
incrementally:	1
diameter)?	1
P_int.	1
P_diam.	1
90-degree	1
perimeter".	1
(sin(θ)	1
different),	1
hemispheres	1
(π^2/4)/(3π^2)=1/12?	1
2*(π/2	1
(2*(π^2/4))/(3π^2)	1
x-axis)?	1
2*(2/3)	1
floor(2θ3/π)	1
floor(2θ4/π).	1
[Probability(intersection	1
condition)]	1
[Probability(both	1
condition)].	1
uniformly)	1
9/16?	1
(1/(2π))^4.	1
intersect]	1
valid].	1
(connecting	1
Uniform(0,2π).	1
P(valid).	1
(3/4)*(3/4)	1
valid).	1
[0,2π))	1
(iii)	1
integration?	1
validity:	1
E[P(intersection	1
∫_{θ1,θ2,θ3,θ4	1
[0,2π)}	1
dθ1...dθ4.	1
dθ's.	1
"valid"	1
q3	1
q3≠q4.	1
(q1,q2,q3,q4)	1
(1/256)/(9/16)	1
1/144?	1
9/16	1
144/256,	1
q3≠q4	1
1/144.	1
order]	1
patterns)?	1
Sum_{valid	1
patterns}	1
(1/144)	1
intervals)	1
1/4)*2	1
{1,3}:	1
(1/4*1/4)*2	1
1/8,	1
conditional:	1
π/2)^2.	1
(1/(2π))^2?	1
(1/(2π))^2	1
(4/(3*(2π)^2))	1
floor(2x/π)	1
floor(2y/π).	1
∫_{x,y	1
[Average	1
chord)].	1
(π/2+b	1
((2π-L)/(2π))?	1
((2π-L)/(2π))	1
L(2π-L)/(2π^2).	1
fixed)	1
∫_{x=0}^{2π}	1
∫_{y=0}^{2π}	1
(The	1
∫_{x=A}^{π/2}	1
∫_{x=π/2}^{B}	1
integrals.	1
(π/2+b,	1
π/2+b,	1
π:这部分是	1
(0,A),	1
I(quad(y)≠Q1)	1
(0,A)?	1
(0,A).	1
(B,2π):	1
(B,2π),	1
(0,A):	1
I(quad(y)≠Q2)	1
∫_{x=π/2}^{π/2+b}	1
a)*(3π/2	1
b*(π	1
b(π+a).	1
(π/2)(3π/2)	1
(π/2)*b	1
a*(3π/2)	1
(3π^2/4)	1
(π/2)(b	1
[3π^2/4	1
2ab]	1
[3π^2/4]	1
π(b-3a)/2	1
π(b-3a)	1
(3π^2).	1
-3π^2/2.	1
(π^2/2)/(3π^2)	1
b=π/2,	1
a->0+.	1
b->π/2	1
a=π/2,	1
b=π/2	1
4*(π/2)*(π/2)	1
∫_{b=0}^{π/2}	1
(1/(π/2	1
π^4/16?	1
(π^3/16)	1
(π^4/64)	1
3π^4/16	1
-π^4/16.	1
(-π^4/16)	1
4/(48)	1
6/12	1
(π+c-a)	1
dx,	1
through:	1
(Q4),	1
π+c)	1
quad(x)=1.	1
noted:	1
(Q3)	1
I1,	1
I(quad(y)≠1)	1
I1?	1
quad(x)=2.	1
before)	1
I(quad(y)≠2)	1
π+c),	1
quad(x)=3.	1
exclude),	1
(eligible),	1
(eligible).	1
I3,	1
I(quad(y)≠3)	1
∫_{x=π/2}^{π}	1
∫_{x=π}^{π+c}	1
a)*(π	1
(π/2)*(π	1
(c)*(π/2	1
(π/2)(π	1
c*(π/2)	1
π/2)(π	1
(π/2)c	1
2a*c.	1
[π^2	1
2a*c]	1
(2/(3π^2))*π^2	1
-π(a+c)/2	1
-π(a+c)	1
4a*c	1
(π(a+c))/(3π^2)	1
(4a*c)/(3π^2)	1
(π/2+0)/(3π)	1
c->	1
270°:	1
c=π/2	1
(0+π/2)/(3π)	1
(π/2+π/2)/(3π)	1
(4*(π/2)*(π/2))/(3π^2)	1
(π)/(3π)	1
(4*π^2/4)/(3π^2)	1
(π^2)/(3π^2)	1
∫_{c=0}^{π/2}	1
[2/3	1
(4a*c)/(3π^2)]	1
dc.	1
(a+c)/(π)??	1
(1/(3π))*(a+c)	1
(4/(3π^2))*(a*c).	1
(1/(3π))	1
(E[a]+E[c])	1
E[a*c].	1
E[a]	1
π/4,	1
E[a]+E[c]	1
E[a*c]	1
(π/4)*(π/4)	1
(1/(3π))*(π/2)	1
(4/(3π^2))*(π^2/16)	1
(4/(48))	1
Convert	1
twelfths:	1
8/12,	1
2/12,	1
8/12	1
P_int	1
(2/6)*(7/12)	1
(2*7)/(6*12)	1
(14/72)	1
34/72	1
(k-1)*(17/36)]	1
(17/36)*∑_{k=1}^{25}	1
∑_{k=1}^{25}	1
hemisphere	1
0.3333.	1
Chords	1
0.4722	1
0.5833,	1
0.58333	1
diameters;	1
7/12,	1
Q1-Q2	1
Q2-Q3?	1
opposite;	1
weighted:	1
(4/6)*0.41667	1
(2/6)*0.58333	1
(0.27778)	1
(0.19444)	1
0.47222,	1
b=π/2?	1
strictly,	1
(π*(π/2)	1
3π*0	1
0)/(3π^2)	1
(π^2/2)/(3π^2)=	1
(i-1)*(17/36)	1
(i-1)*0.47222...	1
(i-1)*0.47222.	1
(17/36)*∑_{j=0}^{24}	1
17*(25/3)=425/3.	1
(100/3+425/3)	1
1+4/3=7/3.	1
(7/3)	1
65/36)	1
36/36	1
ways),	1
boundaries)	1
diameters)).	1
chords)?	1
geometrically.	1
p_d	1
p_d.	1
1",	1
line).	1
β=200°.	1
y-axis;	1
α+π	1
(0.349	1
(3.491	1
(0.94,	1
0.34);	1
(-0.94,	1
-0.34).	1
t*(-0.34-0.34)=0.34	1
-0.68t.	1
t=0.5	1
(0.94	1
-0.94=0,	1
-0.94=0.	1
t*(-0.94-0.94)=0.94	1
-1.88t=0,	1
-sin20.	1
α+180=200,	1
β=200°?	1
β=200°	1
(3.49066	1
(cos200=-0.9397,	1
sin200=-0.34202).	1
(0.9848	1
t*(-0.9848	1
0.9848?)	1
-0.34202).	1
(-0.9397	1
-0.34202	1
(-1.9245,	1
-0.51567).	1
1.9245	1
0.51567	1
0.17365/0.51567	1
0.3367.	1
1.9245*0.3367	1
0.648	1
0.3368.	1
0.9848/1.9245	1
0.5117.	1
0.51567*0.5117	1
0.2638	1
-0.09015.	1
t=0.3367	1
t=0.5117,	1
3.14159?	1
3.1593.	1
(cos(0.001)=0.9999995,	1
sin(0.001)=0.001;	1
(cos(3.1593)	1
-0.99999,	1
sin(3.1593)	1
-0.00175?	1
3.15926	1
-0.01745?	1
3.15926,	1
(0.9999995,	1
0.001)	1
-0.01745).	1
-0.01745,	1
t*(-0.01745-0.001)=0.001	1
-0.01845	1
t=0.0542.	1
t*(-0.99985-0.9999995)=0.9999995	1
-1.99985	1
x<0,y<0	1
x>0,y<0	1
x>0,y<0;	1
Independently	1
do,	1
distribution).	1
sum_{j<k}	1
(k-1)*p,	1
Initial	1
(sum_{i=1}^{25}	1
(i-1)*p)	1
(75/3	1
(12/3	1
175/3)	1
4/8	1
interpretations:	1
redraw.	1
(i≠j)?	1
(j≠i)	1
1/16+1/16=1/8	1
i≠j.	1
1/6).	1
(different)	1
on)	1
(1/36)*[Probability	1
intersect].	1
interwoven?	1
B-D,	1
diagonals)	1
upward):	1
min(α,γ).	1
B1).	1
(1,2)'s	1
-10°,	1
A1=20°,	1
B4=350°.	1
(5/6)*(1/2)	1
(1/6)*0	1
Similar,	1
(350°	1
(opposite),	1
(computed)	1
argued)	1
(4/2	1
1/2?)	1
0.5+0.5+0.5+0.5+1+0.5	1
0.5833.	1
0.4167.	1
differences?	1
(specifically	1
(1/2+1/2+1/2+0)/4	1
p=1/2?	1
4/6?	1
(1,2):1/2,	1
(3,4):0,	1
(2,4):1/2.	1
(1/2+1/2+0+1/2+1/2+1/2)	1
2.5/6?	1
1/2);	1
p=1.	1
4/12+3/12=7/12	1
E[P(intersect	1
chord2)].	1
Sum_{	1
types)	1
Sum_{Y	1
P(intersect).	1
O1:	1
O2:	1
X=(1,2),	1
X=(1,2)	1
X=(2,3)	1
1/2+1/2+1/2+1/2+1/2+1	1
X=(1,3),	1
X=(2,4),	1
4*(5/2)=10.	1
2*(7/2)=7.	1
10+7	1
(1/36)*17	1
(always)	1
((i-1)*17/36).	1
(i-1)*17/36]	1
(17/36)*sum_{i=1}^{25}	1
=300.	1
(17*25)/3	1
25/3?	1
jump,	1
i)).	1
(i-1)*17/36.	1
(i-1)*17/36)	1
(17/36)*(0+1+...+24)	1
1700/12?	1
17*(300/36)=17*(25/3)=425/3.	1
(175+425)/3	1
(2,3)=1/4,	1
(3,4)=1/4,	1
(4,1)=1/4.	1
A)*3/8	1
(2/3)*(3/8)	1
(3/12	1
2/12)=5/12	1
(1/4)=4/12+3/12=7/12	1
A)*5/12	1
O)*7/12	1
(1/3)*(7/12)	1
(7/36)=17/36.	1
(i-1)*(17/36)]	1
6.33.	1
2/3),	1
1/3),	1
(1+4/3+17/36))	1
(7/3+17/36))	1
(14/3	1
(168/36+17/36)=4+185/36	1
axes),	1
ambiguous.	1
selection,	1
190.	1
10,20,190,200:	1
200°)	1
(20,190)	1
(10,200):	1
269.	1
(1,181),	1
(89,269).	1
1,89,181,269.	1
89.9°)	1
(180.1°)	1
(1°)	1
(269.9°).	1
89.9	1
269.9	1
(89.9,	1
180.1);	1
269.9).	1
deterministic;	1
random".	1
reject	1
lying	1
uniform(0,2π)	1
2π)),	1
(1/(2π))	1
(1/(2π))*(4/3)	1
4*(π^2/4)=π^2,	1
conditional.	1
(L/(2π))?	1
quadrant(θ),	1
(f_θ(θ)?	1
f_θ(θ)	1
∫_{φ:	1
quadrant(θ)}	1
(3*(π/2))/(3π^2)	1
(3π/2)/(3π^2)=1/(2π).	1
"previous"	1
I_i),	1
E(I_i).	1
E(I_i)	1
0/π	1
endpoint's	1
(-0.9848,	1
0.17365).	1
0.17365?	1
y>0),	1
mx	1
(-0.9,	1
sqrt(1-0.81)=0.43589)	1
(0.9,	1
0.43589).	1
0.43589	1
intercept	1
(1-t)*P	1
t*Q.	1
(1-t)*y_P	1
t*y_Q	1
Q3}.	1
quadrant(φ),	1
marginal.	1
lower"	1
symmetric)	1
quadrant(φ)?	1
3π/2)?	1
(density)	1
π^2/4?	1
lower)	1
swaps.	1
8*(π^2/4)=2π^2.	1
(π^2)/(3π^2)=1/3,	1
(π/2)*(π/2)*2	1
π^2/(3π^2)=1/3,	1
π^2/(3π^2)=1/3.	1
π^2/2+π^2/2	1
(Q3,Q4)	1
π^2+π^2	1
"intersect	1
diameter",	1
inclusion,	1
3/9,	1
negatively	1
f(θ1,	1
(Area:	1
(θ,φ),	1
condition)?	1
A/(3π^2).	1
measure)	1
(measure(B	1
(measure(E)).	1
dφ/(4π^2)?	1
(1/(4π^2))/(3/4)	1
(π^2/4)/(3π^2)?	1
∫_{θ	1
π/2)}	1
∫_{φ	1
π)}	1
(π/2)*(π/2)/(3π^2)=	1
(π^2/4)/(3π^2)=1/12.	1
4/(π^2)	1
(π/2)*(π/2)*4/(π^2)=1.	1
Sum_{type1,	1
type2}	1
k,l,	1
δ),	1
(cyclically,	1
B-D).	1
D4.	1
(D4)	1
(A,O)	1
1->2,	1
3->4.	1
(adjacent).	1
(1,2)):	1
(1,3)):	1
Q1:他们的角度在(0,	1
exactly),	1
(3π/2),	1
(2π).	1
(m)	1
(M),	1
y);	1
(M,v).	1
(b,d).	1
(M,v),	1
automatic:	1
3.1)	1
3.05)	1
1.57	1
3.14.	1
4.71.	1
3.1?	1
3.14159,	1
(1.57,	1
3.14159)	1
(3.14159,	1
4.712).	1
along)	1
(0.0175	1
(1.588	1
(1.553	1
(3.159	1
89°,	1
(1°,91°)	1
(89°,181°).	1
Chord1's	1
interwoven;	1
dips	1
top).	1
above;	1
(cos20°	1
-cos20	1
-0.9397,	1
-sin20	1
Equation?	1
-0.17365	1
0.17365.	1
(-0.342	1
0.17365)/(-0.9397	1
(-0.51565)/(-1.9245)=0.268.	1
0.268(x	1
0.268*(-0.9848)=0.17365	1
0.2639	1
-0.09025.	1
y=0.9848	1
(small),	1
(chord1:	1
(chord2:	1
including),	1
π=3.14159,	1
3.14159	1
4.71239,	1
4.7)	1
6.283).	1
4.712,	1
6.283)	1
(3.142,	1
argument,	1
(y,u),	1
4.71,	1
adjacent).	1
(b,c)?	1
(b,d),	1
(b,d):	1
a-b,	1
b-c,	1
c-d,	1
d-a.	1
a-c	1
b-d.	1
(q,r),	1
p,q	1
A=p,	1
B=q,	1
C=r,	1
D=s,	1
concrete:	1
110°.	1
10°,20°,100°,110°	1
(q,r).	1
{X,Y}	1
{U,V})	1
largest)?	1
(X,U)	1
(X,U),	1
just?	1
Y-U,	1
Y-V,	1
X-Y	1
Y-V	1
(V,U),	1
(U,X)	1
X-V,	1
U-X,	1
X-U.	1
X=10°,	1
Y=20°,	1
U=100°,	1
V=90°.	1
(10°,100°),	1
(20°,90°).	1
20°:	1
(0.9397,	1
0.342)	1
(0.9848,0.17365)	1
t*(-1.15845,	1
0.81115)	1
(0.9397,0.342)	1
s*(-0.9397,	1
0.658)	1
-1.15845	1
-0.9397	1
+0.81115	1
0.342	1
+0.658	1
10,20,90,100	1
100-10.	1
(arc).	1
(chord)	1
100-10	1
10+360=370)	1
370°?	1
(10,90)	1
(20,100).	1
10-360	1
-350,	1
100+360=460,...	1
70°.	1
apart),	1
260°?	1
10+360=370):	1
370-100=270).	1
100°?	1
θ1=10,	1
θ2=20,	1
θ3=90,	1
θ4=100.	1
10+360):	1
10,70,10,270.	1
360-270=90°.	1
70),	1
(20,90).	1
(10,100),	1
(ch2	1
(ch1	1
(remember,	1
C,D	1
Y),	1
(X),	1
other's?	1
respectively),	1
convex),	1
min(X,Y),	1
max(X,Y),	1
min(U,V),	1
max(U,V).	1
I-a:	1
I-a(i):	1
U=C,	1
V=D.	1
(A,C),	1
I-a(ii):	1
U=D,	1
V=C.	1
(B,C).	1
Consecutive	1
U=C)	1
(V=D).	1
I-b:	1
(consecutive?	1
consecutive)	1
forward,	1
(B,D),	1
(A,C).	1
A-C.	1
Y=A,	1
P(X<Y)*1/2	1
P(X>Y)*1/2	1
91°)	1
269°	1
271°).	1
170°:	1
Uniform(3π/2,	1
appropriately).	1
(0,π/2)),	1
(π/2,π)),	1
(π,3π/2)),	1
45,135,225,315.	1
315.	1
315	1
fourth).	1
(Q2,Q4),	1
(π/2<β<π).	1
(π/2<γ<π),	1
(π<δ<3π/2).	1
matters)	1
4+8=12	1
share,	1
P(different)	1
(lower)	1
(upper).	1
)*(3/8)	1
(2*(2/3)*(1/3))*(1/2)	1
((1/3)^2)*(1/2)	1
(4/9)*(3/8)=12/72=1/6,	1
(4/9)*(1/2)=4/18=2/9,	1
(1/9)*(1/2)=1/18.	1
1*(?	1
I_x	1
I_y	1
E[I_x]	1
E[I_y]	1
P(I_x=1,I_y=0)	1
P(crosses	1
(1/6+1/6)=1/3,	1
(1)*(2/3)	1
(2)*(1/3)=2/3+2/3=4/3.	1
